Date,Store,Dept,Weekly_Sales
2013-06-21,21,91,7007.0737999999965
2013-06-21,21,92,24103.964400000004
2013-06-21,21,93,749.5282000000002
2013-06-21,21,94,351.0672000000003
2013-06-21,21,95,46452.20609999997
2013-06-21,21,97,3217.150499999997
2013-06-21,21,98,86.3723
2013-06-28,21,1,10504.788200000005
2013-06-28,21,2,49134.1723
2013-06-28,21,3,9057.901799999998
2013-06-28,21,4,18144.92409999999
2013-06-28,21,5,11718.011100000003
2013-06-28,21,6,2933.5391999999993
2013-06-28,21,7,21021.9024
2013-06-28,21,8,17889.0181
2013-06-28,21,9,20321.83520000001
2013-06-28,21,10,17207.258400000002
2013-06-28,21,11,18133.462300000003
2013-06-28,21,12,2728.4109000000008
2013-06-28,21,13,27666.849000000002
2013-06-28,21,14,13385.688400000003
2013-06-28,21,16,10018.727899999996
2013-06-28,21,17,6194.783800000005
2013-06-28,21,18,2.2966
2013-06-28,21,19,1757.121499999999
2013-06-28,21,20,5891.844300000001
2013-06-28,21,21,3098.710499999999
2013-06-28,21,22,7432.793100000005
2013-06-28,21,23,41381.338599999995
2013-06-28,21,24,6978.594700000004
2013-06-28,21,25,18615.194499999994
2013-06-28,21,26,9332.021500000004
2013-06-28,21,27,1142.0737000000008
2013-06-28,21,28,404.95280000000014
2013-06-28,21,29,4842.3292999999985
2013-06-28,21,30,4639.749999999998
2013-06-28,21,31,2550.6902999999998
2013-06-28,21,32,6701.940800000004
2013-06-28,21,33,7383.1299000000035
2013-06-28,21,34,19929.9092
2013-06-28,21,35,2506.0509000000025
2013-06-28,21,36,3485.1389999999997
2013-06-28,21,38,33968.381499999996
2013-06-28,21,40,39376.08639999999
2013-06-28,21,41,1605.8565000000006
2013-06-28,21,42,5303.980000000002
2013-06-28,21,44,3699.9521000000013
2013-06-28,21,46,20899.203300000012
2013-06-28,21,49,10004.278600000007
2013-06-28,21,52,2241.303999999999
2013-06-28,21,55,5421.338100000002
2013-06-28,21,56,880.6344999999998
2013-06-28,21,58,1507.75
2013-06-28,21,59,214.50159999999988
2013-06-28,21,60,191.6124
2013-06-28,21,67,5768.743399999999
2013-06-28,21,71,4578.010599999998
2013-06-28,21,72,31299.907299999995
2013-06-28,21,74,12163.115999999998
2013-06-28,21,79,20912.621700000003
2013-06-28,21,80,64.7558
2013-06-28,21,81,5919.082299999997
2013-06-28,21,82,15147.443300000006
2013-06-28,21,83,126.52619999999996
2013-06-28,21,85,1315.7578999999992
2013-06-28,21,87,7294.263000000003
2013-06-28,21,90,10877.076600000002
2013-06-28,21,91,7324.929599999998
2013-06-28,21,92,23526.540300000004
2013-06-28,21,93,714.9006000000004
2013-06-28,21,95,47589.20389999998
2013-06-28,21,97,3282.852399999999
2013-06-28,21,98,91.76870000000001
2013-07-05,21,1,10778.865000000002
2013-07-05,21,2,49416.694700000015
2013-07-05,21,3,14883.733599999987
2013-07-05,21,4,18985.60190000002
2013-07-05,21,5,12306.6353
2013-07-05,21,6,3107.3235999999997
2013-07-05,21,7,22903.5897
2013-07-05,21,8,17941.099399999996
2013-07-05,21,9,22122.984500000006
2013-07-05,21,10,17175.046500000015
2013-07-05,21,11,19146.992899999997
2013-07-05,21,12,2604.688800000002
2013-07-05,21,13,28018.921799999996
2013-07-05,21,14,14142.508799999996
2013-07-05,21,16,14565.780800000002
2013-07-05,21,17,5994.449400000008
2013-07-05,21,19,1723.7484000000002
2013-07-05,21,20,5940.235599999999
2013-07-05,21,21,3141.0993999999996
2013-07-05,21,22,7069.787699999995
2013-07-05,21,23,41130.332399999985
2013-07-05,21,24,7197.197399999999
2013-07-05,21,25,16599.047799999993
2013-07-05,21,26,8808.656699999994
2013-07-05,21,27,1160.0458000000012
2013-07-05,21,28,431.50109999999984
2013-07-05,21,29,4704.641200000005
2013-07-05,21,30,4518.278100000003
2013-07-05,21,31,3008.7905999999994
2013-07-05,21,32,6246.626400000001
2013-07-05,21,33,7129.319300000006
2013-07-05,21,34,24281.171500000008
2013-07-05,21,35,2229.0263000000014
2013-07-05,21,36,4010.0901999999996
2013-07-05,21,38,32824.23999999998
2013-07-05,21,40,38678.019299999985
2013-07-05,21,41,1413.5058000000001
2013-07-05,21,42,5300.7107
2013-07-05,21,44,3983.698100000002
2013-07-05,21,46,20858.293600000015
2013-07-05,21,49,9805.941
2013-07-05,21,52,2350.3948999999993
2013-07-05,21,55,5901.471400000001
2013-07-05,21,56,2564.939100000001
2013-07-05,21,58,825.675
2013-07-05,21,59,220.9929999999999
2013-07-05,21,60,224.5925
2013-07-05,21,67,3928.4362000000046
2013-07-05,21,71,5003.617000000001
2013-07-05,21,72,32391.564800000004
2013-07-05,21,74,12279.277100000008
2013-07-05,21,79,21582.571199999995
2013-07-05,21,81,5968.6194000000005
2013-07-05,21,82,14359.408200000005
2013-07-05,21,83,146.0258
2013-07-05,21,85,1103.6873999999998
2013-07-05,21,87,7029.7505
2013-07-05,21,90,10889.717200000003
2013-07-05,21,91,6988.3184
2013-07-05,21,92,23889.032600000002
2013-07-05,21,93,784.5216000000005
2013-07-05,21,95,45720.28109999999
2013-07-05,21,97,3407.971799999997
2013-07-05,21,98,133.05680000000004
2013-07-12,21,1,11240.768300000005
2013-07-12,21,2,49016.893099999994
2013-07-12,21,3,12247.559299999995
2013-07-12,21,4,18224.194900000013
2013-07-12,21,5,12073.240400000008
2013-07-12,21,6,3069.4718000000007
2013-07-12,21,7,19147.976200000005
2013-07-12,21,8,17803.276100000006
2013-07-12,21,9,20371.924300000002
2013-07-12,21,10,17914.228400000007
2013-07-12,21,11,20321.8103
2013-07-12,21,12,2645.282200000003
2013-07-12,21,13,27700.76100000001
2013-07-12,21,14,13748.973800000003
2013-07-12,21,16,9291.421100000003
2013-07-12,21,17,6292.877800000003
2013-07-12,21,19,1627.9163000000005
2013-07-12,21,20,5904.3009999999995
2013-07-12,21,21,3092.6572999999985
2013-07-12,21,22,7492.050600000001
2013-07-12,21,23,38797.809099999984
2013-07-12,21,24,6547.2492
2013-07-12,21,25,16635.781
2013-07-12,21,26,8821.6558
2013-07-12,21,27,1099.2935000000007
2013-07-12,21,28,395.4060999999998
2013-07-12,21,29,4752.257000000003
2013-07-12,21,30,4724.4671
2013-07-12,21,31,2694.0889999999995
2013-07-12,21,32,6150.320099999996
2013-07-12,21,33,7027.326600000006
2013-07-12,21,34,19474.276700000006
2013-07-12,21,35,2425.8530000000014
2013-07-12,21,36,2827.4327999999996
2013-07-12,21,38,34317.575799999984
2013-07-12,21,40,38908.853899999995
2013-07-12,21,41,1669.2157000000004
2013-07-12,21,42,5380.2332
2013-07-12,21,44,3933.1106000000004
2013-07-12,21,46,20960.34100000001
2013-07-12,21,49,9727.459700000009
2013-07-12,21,52,2129.328899999998
2013-07-12,21,54,58.276200000000074
2013-07-12,21,55,5806.864299999998
2013-07-12,21,56,1787.5950999999995
2013-07-12,21,59,183.11129999999991
2013-07-12,21,60,167.85260000000002
2013-07-12,21,67,3688.5405000000032
2013-07-12,21,71,4743.8161999999975
2013-07-12,21,72,30860.30839999999
2013-07-12,21,74,11711.860300000006
2013-07-12,21,79,21605.49739999999
2013-07-12,21,81,5898.870500000001
2013-07-12,21,82,15129.93650000001
2013-07-12,21,83,145.3874
2013-07-12,21,85,1170.0676
2013-07-12,21,87,7196.199899999998
2013-07-12,21,90,10841.265100000004
2013-07-12,21,91,7303.741199999994
2013-07-12,21,92,23870.047
2013-07-12,21,93,799.5624000000004
2013-07-12,21,94,461.1521000000005
2013-07-12,21,95,45666.9393
2013-07-12,21,97,3385.7717999999977
2013-07-12,21,98,89.28140000000003
2013-07-19,21,1,11501.886
2013-07-19,21,2,49867.401499999985
2013-07-19,21,3,17014.514099999993
2013-07-19,21,4,17984.5069
2013-07-19,21,5,11350.28310000001
2013-07-19,21,6,3203.376800000001
2013-07-19,21,7,17965.284699999997
2013-07-19,21,8,17613.082800000004
2013-07-19,21,9,20307.97980000001
2013-07-19,21,10,16259.12730000001
2013-07-19,21,11,18373.69320000001
2013-07-19,21,12,2827.7551999999996
2013-07-19,21,13,27930.36400000001
2013-07-19,21,14,13614.086900000002
2013-07-19,21,16,11081.675
2013-07-19,21,17,6509.546100000006
2013-07-19,21,19,1854.0675000000012
2013-07-19,21,20,5551.5939
2013-07-19,21,21,3079.6226999999994
2013-07-19,21,22,7734.3906000000015
2013-07-19,21,23,37972.61350000002
2013-07-19,21,24,6530.0620999999965
2013-07-19,21,25,16697.22520000001
2013-07-19,21,26,8972.984900000003
2013-07-19,21,27,1131.2002000000005
2013-07-19,21,28,452.5924999999999
2013-07-19,21,29,4682.787500000003
2013-07-19,21,30,4924.1394
2013-07-19,21,31,2909.538400000001
2013-07-19,21,32,5995.5697
2013-07-19,21,33,7281.308699999999
2013-07-19,21,34,21520.07619999999
2013-07-19,21,35,2324.1606999999995
2013-07-19,21,36,2121.6193999999996
2013-07-19,21,38,34613.2749
2013-07-19,21,40,38857.482399999986
2013-07-19,21,41,1421.0833000000002
2013-07-19,21,42,5281.214500000001
2013-07-19,21,44,4028.6238000000035
2013-07-19,21,46,20830.80840000001
2013-07-19,21,49,10792.177900000002
2013-07-19,21,52,2218.9114999999997
2013-07-19,21,55,6010.124600000001
2013-07-19,21,56,1739.1486999999993
2013-07-19,21,58,739.425
2013-07-19,21,59,188.43370000000002
2013-07-19,21,60,186.72120000000004
2013-07-19,21,67,3946.0032000000006
2013-07-19,21,71,4523.122899999999
2013-07-19,21,72,32369.909899999984
2013-07-19,21,74,12139.956200000008
2013-07-19,21,79,21041.10559999999
2013-07-19,21,81,5943.1948
2013-07-19,21,82,14500.87280000001
2013-07-19,21,83,127.27579999999996
2013-07-19,21,85,1232.3084999999994
2013-07-19,21,87,6929.635499999999
2013-07-19,21,90,11239.732700000004
2013-07-19,21,91,6972.640299999996
2013-07-19,21,92,24038.521200000003
2013-07-19,21,93,736.9199000000004
2013-07-19,21,94,478.31170000000037
2013-07-19,21,95,42993.63079999997
2013-07-19,21,97,3326.3265999999985
2013-07-19,21,98,149.8813
2013-07-26,21,1,11851.030799999999
2013-07-26,21,2,49964.384899999975
2013-07-26,21,3,19942.74759999999
2013-07-26,21,4,18915.0375
2013-07-26,21,5,11923.817800000003
2013-07-26,21,6,3153.583400000001
2013-07-26,21,7,17607.466200000003
2013-07-26,21,8,17343.692300000006
2013-07-26,21,9,19902.21160000001
2013-07-26,21,10,17738.200000000004
2013-07-26,21,11,21172.296600000012
2013-07-26,21,12,2967.6059999999998
2013-07-26,21,13,27812.2458
2013-07-26,21,14,13979.056100000005
2013-07-26,21,16,8284.520999999997
2013-07-26,21,17,6288.0682
2013-07-26,21,19,1821.6494999999993
2013-07-26,21,20,5721.3765
2013-07-26,21,21,3067.934799999998
2013-07-26,21,22,7574.683300000003
2013-07-26,21,23,38282.33140000002
2013-07-26,21,24,6818.9256000000005
2013-07-26,21,25,18729.5905
2013-07-26,21,26,9033.1882
2013-07-26,21,27,1169.444800000001
2013-07-26,21,28,447.0489
2013-07-26,21,29,4795.168599999995
2013-07-26,21,30,5150.1459
2013-07-26,21,31,3035.1292000000003
2013-07-26,21,32,6018.495400000001
2013-07-26,21,33,6940.766200000001
2013-07-26,21,34,19166.968999999994
2013-07-26,21,35,2409.4755999999993
2013-07-26,21,36,1770.2716999999998
2013-07-26,21,38,37546.10069999998
2013-07-26,21,40,38597.2051
2013-07-26,21,41,1819.9475000000007
2013-07-26,21,42,5287.988500000001
2013-07-26,21,44,3786.7271
2013-07-26,21,46,20312.7546
2013-07-26,21,49,11271.001800000004
2013-07-26,21,52,2380.9975
2013-07-26,21,54,39.20660000000003
2013-07-26,21,55,6622.420999999999
2013-07-26,21,56,1845.361
2013-07-26,21,58,885.32
2013-07-26,21,59,152.40170000000006
2013-07-26,21,60,184.13400000000004
2013-07-26,21,67,3730.6041000000023
2013-07-26,21,71,4769.9988
2013-07-26,21,72,34133.247399999986
2013-07-26,21,74,11694.531499999997
2013-07-26,21,79,24198.221800000007
2013-07-26,21,81,5796.9253
2013-07-26,21,82,14736.474600000005
2013-07-26,21,83,152.9008
2013-07-26,21,85,1370.7022999999992
2013-07-26,21,87,7356.9126
2013-07-26,21,90,11511.880200000009
2013-07-26,21,91,7234.671299999995
2013-07-26,21,92,24045.858600000007
2013-07-26,21,93,706.446
2013-07-26,21,95,45438.305999999975
2013-07-26,21,97,3555.9555
2012-11-02,22,1,37249.94139999999
2012-11-02,22,2,55365.013100000004
2012-11-02,22,3,8390.631500000005
2012-11-02,22,4,32812.119399999996
2012-11-02,22,5,37071.71109999997
2012-11-02,22,6,4624.476500000002
2012-11-02,22,7,31823.37740000001
2012-11-02,22,8,39321.7247
2012-11-02,22,9,21621.06869999998
2012-11-02,22,10,18957.410899999995
2012-11-02,22,11,15417.750599999994
2012-11-02,22,12,3463.1756
2012-11-02,22,13,39197.9716
2012-11-02,22,14,18545.876200000002
2012-11-02,22,16,4765.978400000001
2012-11-02,22,17,14331.826400000009
2012-11-02,22,18,14405.749699999991
2012-11-02,22,19,1316.9178000000006
2012-11-02,22,20,6096.781000000004
2012-11-02,22,21,5585.437500000001
2012-11-02,22,22,11209.848899999994
2012-11-02,22,23,32843.17040000001
2012-11-02,22,24,9115.1291
2012-11-02,22,25,10845.528400000003
2012-11-02,22,26,10580.79929999999
2012-11-02,22,27,2539.859699999999
2012-11-02,22,28,1240.7289999999994
2012-11-02,22,29,8378.012800000008
2012-11-02,22,30,3917.6396000000004
2012-11-02,22,31,3824.1357000000025
2012-11-02,22,32,5574.528600000002
2012-11-02,22,33,6911.855800000003
2012-11-02,22,34,19609.7935
2012-11-02,22,35,4569.249599999999
2012-11-02,22,36,3184.0174000000006
2012-11-02,22,38,76581.4092
2012-11-02,22,40,56408.44080000004
2012-11-02,22,41,992.9236
2012-11-02,22,42,7568.1461000000045
2012-11-02,22,44,5981.4340999999995
2012-11-02,22,46,18066.723899999994
2012-11-02,22,49,-7.060900000000001
2012-11-02,22,52,2408.598999999998
2012-11-02,22,55,13913.959399999998
2012-11-02,22,56,1014.1194000000003
2012-11-02,22,58,3122.9044
2012-11-02,22,59,295.24119999999994
2012-11-02,22,60,352.7059999999999
2012-11-02,22,67,11872.110900000003
2012-11-02,22,71,4761.6453
2012-11-02,22,72,61469.843199999996
2012-11-02,22,74,17429.9758
2012-11-02,22,79,16884.06779999999
2012-11-02,22,80,1744.615699999999
2012-11-02,22,81,11497.155899999994
2012-11-02,22,82,21412.71340000001
2012-11-02,22,83,1401.2619999999997
2012-11-02,22,85,2526.297100000001
2012-11-02,22,87,17157.26340000002
2012-11-02,22,90,24425.2135
2012-11-02,22,91,22336.46130000001
2012-11-02,22,92,57510.607699999964
2012-11-02,22,93,2467.8484000000003
2012-11-02,22,94,390.47540000000004
2012-11-02,22,95,55966.03120000002
2012-11-02,22,96,3.393000000000003
2012-11-02,22,97,4657.897100000003
2012-11-02,22,98,231.7143
2012-11-09,22,1,23676.122799999997
2012-11-09,22,2,52694.48480000001
2012-11-09,22,3,7631.050200000001
2012-11-09,22,4,34309.171200000004
2012-11-09,22,5,31374.338199999966
2012-11-09,22,6,4705.771100000002
2012-11-09,22,7,35135.23129999999
2012-11-09,22,8,39310.74789999999
2012-11-09,22,9,21159.080199999997
2012-11-09,22,10,19818.997799999997
2012-11-09,22,11,18258.306
2012-11-09,22,12,3176.0928
2012-11-09,22,13,38533.39969999999
2012-11-09,22,14,18979.902700000002
2012-11-09,22,16,5110.436500000002
2012-11-09,22,17,15934.844400000004
2012-11-09,22,18,14215.835399999998
2012-11-09,22,19,1300.0844000000004
2012-11-09,22,20,5887.6553
2012-11-09,22,21,5302.455399999999
2012-11-09,22,22,13683.179800000007
2012-11-09,22,23,32965.767400000026
2012-11-09,22,24,8864.420600000005
2012-11-09,22,25,12290.939500000013
2012-11-09,22,26,11743.416599999995
2012-11-09,22,27,2824.2420999999995
2012-11-09,22,28,1446.3411999999998
2012-11-09,22,29,8555.230100000004
2012-11-09,22,30,3665.415100000001
2012-11-09,22,31,3272.1012999999994
2012-11-09,22,32,5283.324800000003
2012-11-09,22,33,6945.346799999999
2012-11-09,22,34,20060.949199999992
2012-11-09,22,35,4949.331799999999
2012-11-09,22,36,3321.0952000000007
2012-11-09,22,38,76931.16530000001
2012-11-09,22,40,56567.085100000055
2012-11-09,22,41,977.6446000000003
2012-11-09,22,42,7882.600900000001
2012-11-09,22,44,6108.933299999997
2012-11-09,22,46,19906.99439999999
2012-11-09,22,49,7.961600000000001
2012-11-09,22,52,2183.484200000001
2012-11-09,22,55,19097.208700000007
2012-11-09,22,56,548.1416999999996
2012-11-09,22,58,3161.4147
2012-11-09,22,59,301.88210000000004
2012-11-09,22,60,421.13199999999995
2012-11-09,22,67,11353.904000000006
2012-11-09,22,71,5407.695599999994
2012-11-09,22,72,66812.18130000001
2012-11-09,22,74,17994.043699999995
2012-11-09,22,79,17233.883099999992
2012-11-09,22,80,1685.6518999999992
2012-11-09,22,81,12421.693799999997
2012-11-09,22,82,21971.301900000006
2012-11-09,22,83,1311.6075999999998
2012-11-09,22,85,2401.2572
2012-11-09,22,87,15740.538199999999
2012-11-09,22,90,24353.557999999994
2012-11-09,22,91,22476.87529999999
2012-11-09,22,92,59094.31410000001
2012-11-09,22,93,2204.799500000001
2012-11-09,22,95,59317.71650000003
2012-11-09,22,96,0.6573000000000003
2012-11-09,22,97,4580.033400000003
2012-11-09,22,98,208.72159999999997
2012-11-16,22,1,20645.325
2012-11-16,22,2,52864.66550000005
2012-11-16,22,3,7602.949500000004
2012-11-16,22,4,34314.1607
2012-11-16,22,5,30477.534199999962
2012-11-16,22,6,4446.993100000002
2012-11-16,22,7,35381.8956
2012-11-16,22,8,38226.28880000001
2012-11-16,22,9,21057.2792
2012-11-16,22,10,19518.133600000012
2012-11-16,22,11,15564.589099999997
2012-11-16,22,12,3290.586299999999
2012-11-16,22,13,36732.87750000001
2012-11-16,22,14,21673.212400000004
2012-11-16,22,16,4835.523999999999
2012-11-16,22,17,14327.478900000006
2012-11-16,22,18,14973.173999999988
2012-11-16,22,19,1282.3763000000006
2012-11-16,22,20,5380.8892
2012-11-16,22,21,5384.8373999999985
2012-11-16,22,22,12143.090900000001
2012-11-16,22,23,30669.794900000008
2012-11-16,22,24,7736.408400000006
2012-11-16,22,25,11109.792500000007
2012-11-16,22,26,10318.624799999992
2012-11-16,22,27,2914.921799999999
2012-11-16,22,28,1333.2012999999995
2012-11-16,22,29,7822.0278000000035
2012-11-16,22,30,3807.436199999999
2012-11-16,22,31,2998.176800000001
2012-11-16,22,32,5474.679300000004
2012-11-16,22,33,6522.3731000000025
2012-11-16,22,34,19449.678299999985
2012-11-16,22,35,4870.8522
2012-11-16,22,36,3011.8098
2012-11-16,22,38,77198.33820000003
2012-11-16,22,40,56301.25780000002
2012-11-16,22,41,776.8424000000002
2012-11-16,22,42,8236.472800000005
2012-11-16,22,44,6068.471800000002
2012-11-16,22,46,19627.419599999994
2012-11-16,22,49,11.4647
2012-11-16,22,52,2425.6905999999994
2012-11-16,22,54,54.381200000000064
2012-11-16,22,55,24066.26879999998
2012-11-16,22,56,503.7608999999995
2012-11-16,22,58,3034.3947
2012-11-16,22,59,315.06130000000013
2012-11-16,22,60,467.33200000000005
2012-11-16,22,67,12251.991200000008
2012-11-16,22,71,5196.602799999997
2012-11-16,22,72,61666.98189999999
2012-11-16,22,74,15840.121099999984
2012-11-16,22,79,16448.68189999999
2012-11-16,22,80,1725.7991999999986
2012-11-16,22,81,12324.012899999996
2012-11-16,22,82,20027.964100000005
2012-11-16,22,83,1265.2008000000005
2012-11-16,22,85,2357.675200000001
2012-11-16,22,87,14524.509899999997
2012-11-16,22,90,24049.548699999992
2012-11-16,22,91,21638.71339999998
2012-11-16,22,92,61818.27339999998
2012-11-16,22,93,2197.680700000001
2012-11-16,22,95,54849.68679999997
2012-11-16,22,96,1.3508000000000022
2012-11-16,22,97,4466.472200000004
2012-11-16,22,98,261.72250000000014
2012-11-23,22,1,22601.197999999986
2012-11-23,22,2,56379.17389999999
2012-11-23,22,3,9165.017499999996
2012-11-23,22,4,34283.71129999999
2012-11-23,22,5,77076.82279999994
2012-11-23,22,6,22281.860499999988
2012-11-23,22,7,90731.38070000004
2012-11-23,22,8,38071.53720000003
2012-11-23,22,9,27867.796700000003
2012-11-23,22,10,21501.357500000006
2012-11-23,22,11,18477.444899999995
2012-11-23,22,12,3234.7198000000008
2012-11-23,22,13,36553.38560000001
2012-11-23,22,14,50768.7604
2012-11-23,22,16,5028.203500000002
2012-11-23,22,17,18758.402400000003
2012-11-23,22,18,33720.207800000026
2012-11-23,22,19,1240.8918000000003
2012-11-23,22,20,7464.833100000005
2012-11-23,22,21,6784.073799999999
2012-11-23,22,22,21353.375799999987
2012-11-23,22,23,41320.9718
2012-11-23,22,24,16550.938799999985
2012-11-23,22,25,13069.531200000001
2012-11-23,22,26,13774.166699999992
2012-11-23,22,27,4427.090200000002
2012-11-23,22,28,1275.9305
2012-11-23,22,29,10161.869799999995
2012-11-23,22,30,4017.612699999999
2012-11-23,22,31,3482.9717999999993
2012-11-23,22,32,6234.594499999997
2012-11-23,22,33,10159.020000000008
2012-11-23,22,34,21273.114800000003
2012-11-23,22,35,5263.573999999999
2012-11-23,22,36,3377.3931000000025
2012-11-23,22,38,71566.40040000004
2012-11-23,22,40,54028.73440000002
2012-11-23,22,41,1343.1054999999992
2012-11-23,22,42,8073.3349
2012-11-23,22,44,7486.697900000003
2012-11-23,22,46,20951.817099999975
2012-11-23,22,47,-47.50770000000001
2012-11-23,22,49,15.6432
2012-11-23,22,52,4138.141300000002
2012-11-23,22,55,44935.41429999999
2012-11-23,22,56,1790.3407
2012-11-23,22,58,3105.67
2012-11-23,22,59,912.9691999999995
2012-11-23,22,60,404.888
2012-11-23,22,67,12492.683999999997
2012-11-23,22,71,8972.744499999999
2012-11-23,22,72,84030.24510000001
2012-11-23,22,74,22879.048700000007
2012-11-23,22,79,17254.38099999999
2012-11-23,22,80,1546.5420999999997
2012-11-23,22,81,11026.775300000001
2012-11-23,22,82,22179.401300000012
2012-11-23,22,83,1442.3060000000003
2012-11-23,22,85,2158.0314999999996
2012-11-23,22,87,18824.602500000008
2012-11-23,22,90,26416.158900000006
2012-11-23,22,91,19977.6611
2012-11-23,22,92,63041.68480000004
2012-11-23,22,93,2246.7348000000006
2012-11-23,22,94,537.0531999999998
2012-11-23,22,95,52091.7605
2012-11-23,22,96,-10.882400000000002
2012-11-23,22,97,4349.325899999997
2012-11-23,22,98,440.8718999999998
2012-11-30,22,1,44295.57350000004
2012-11-30,22,2,59034.44949999997
2012-11-30,22,3,8811.1249
2012-11-30,22,4,33136.3878
2012-11-30,22,5,27319.795199999968
2012-11-30,22,6,6705.592899999993
2012-11-30,22,7,63024.584400000014
2012-11-30,22,8,38212.878400000016
2012-11-30,22,9,25938.488400000002
2012-11-30,22,10,20739.345600000015
2012-11-30,22,11,16515.577099999995
2012-11-30,22,12,3107.042400000001
2012-11-30,22,13,35225.3435
2012-11-30,22,14,22423.766899999984
2012-11-30,22,16,6158.919900000001
2012-11-30,22,17,16534.742500000004
2012-11-30,22,18,26089.84959999999
2012-11-30,22,19,1398.5426000000004
2012-11-30,22,20,6462.131000000002
2012-11-30,22,21,5917.975899999999
2012-11-30,22,22,17189.960100000004
2012-11-30,22,23,39304.661299999985
2012-11-30,22,24,9600.428899999999
2012-11-30,22,25,12426.921500000008
2012-11-30,22,26,8608.673699999998
2012-11-30,22,27,3468.9006000000013
2012-11-30,22,28,1626.4333000000001
2012-11-30,22,29,8381.683600000004
2012-11-30,22,30,3836.563799999998
2012-11-30,22,31,3582.496599999999
2012-11-30,22,32,5218.300800000004
2012-11-30,22,33,8799.9229
2012-11-30,22,34,19946.11090000001
2012-11-30,22,35,4862.333600000001
2012-11-30,22,36,2943.9765000000007
2012-11-30,22,38,81198.09730000004
2012-11-30,22,40,58214.49989999998
2012-11-30,22,41,1504.5497999999998
2012-11-30,22,42,7016.656
2012-11-30,22,44,6936.064399999996
2012-11-30,22,46,20784.38799999998
2012-11-30,22,49,4.984600000000004
2012-11-30,22,52,3220.0684999999994
2012-11-30,22,54,66.45320000000005
2012-11-30,22,55,20250.04369999999
2012-11-30,22,56,908.9454999999994
2012-11-30,22,58,3183.61
2012-11-30,22,59,335.3994000000002
2012-11-30,22,60,430.30600000000004
2012-11-30,22,67,12028.619800000004
2012-11-30,22,71,6936.3188
2012-11-30,22,72,66346.9951
2012-11-30,22,74,16489.474000000006
2012-11-30,22,79,17473.792699999995
2012-11-30,22,80,1494.988099999999
2012-11-30,22,81,11531.303600000001
2012-11-30,22,82,22351.968500000014
2012-11-30,22,83,1346.3067999999998
2012-11-30,22,85,2388.0986000000003
2012-11-30,22,87,18207.622600000006
2012-11-30,22,90,25658.347300000005
2012-11-30,22,91,20007.205299999994
2012-11-30,22,92,61013.593100000006
2012-11-30,22,93,2289.7532000000006
2012-11-30,22,95,52869.7743
2012-11-30,22,97,4506.4448999999995
2012-11-30,22,98,410.63639999999975
2012-12-07,22,1,32529.0698
2012-12-07,22,2,60294.47759999996
2012-12-07,22,3,10544.544000000005
2012-12-07,22,4,34107.14179999999
2012-12-07,22,5,40105.159400000026
2012-12-07,22,6,5743.834599999999
2012-12-07,22,7,76086.29339999994
2012-12-07,22,8,40440.16909999996
2012-12-07,22,9,20290.51669999999
2012-12-07,22,10,19917.656600000006
2012-12-07,22,11,18145.761699999995
2012-12-07,22,12,3119.139100000001
2012-12-07,22,13,39303.840400000016
2012-12-07,22,14,26133.83080000001
2012-12-07,22,16,4614.125800000002
2012-12-07,22,17,17023.106999999996
2012-12-07,22,18,69281.34309999997
2012-12-07,22,19,1447.2538000000009
2012-12-07,22,20,5534.313200000001
2012-12-07,22,21,6759.666100000001
2012-12-07,22,22,13340.164500000008
2012-12-07,22,23,41979.09620000001
2012-12-07,22,24,12296.5882
2012-12-07,22,25,12670.9667
2012-12-07,22,26,11161.153199999993
2012-12-07,22,27,3895.9384000000014
2012-12-07,22,28,1403.8748000000007
2012-12-07,22,29,10273.745500000008
2012-12-07,22,30,3743.9895000000015
2012-12-07,22,31,4463.231699999998
2012-12-07,22,32,10131.89969999999
2012-12-07,22,33,10498.927100000004
2012-12-07,22,34,20339.452000000005
2012-12-07,22,35,4789.1452
2012-12-07,22,36,3802.009000000002
2012-12-07,22,38,76219.89209999998
2012-12-07,22,40,58025.9783
2012-12-07,22,41,971.9233
2012-12-07,22,42,7813.0360000000055
2012-12-07,22,44,7956.692100000011
2012-12-07,22,46,26918.629399999973
2012-12-07,22,49,10.1789
2012-12-07,22,52,2874.1852999999996
2012-12-07,22,54,47.55880000000004
2012-12-07,22,55,18207.04189999999
2012-12-07,22,56,3855.8488999999995
2012-12-07,22,58,3338.475
2012-12-07,22,59,2467.7051000000015
2012-12-07,22,60,617.4080000000001
2012-12-07,22,67,16517.63540000001
2012-12-07,22,71,4809.578599999996
2012-12-07,22,72,68428.9001
2012-12-07,22,74,16771.98710000002
2012-12-07,22,79,17641.42590000001
2012-12-07,22,80,1761.5908999999995
2012-12-07,22,81,12238.493000000006
2012-12-07,22,82,26695.32540000001
2012-12-07,22,83,1473.3359
2012-12-07,22,85,4722.216399999995
2012-12-07,22,87,16413.985400000012
2012-12-07,22,90,25935.189599999998
2012-12-07,22,91,21883.337200000005
2012-12-07,22,92,60111.98190000001
2012-12-07,22,93,2470.7293999999997
2012-12-07,22,94,362.0267
2012-12-07,22,95,58230.42559999999
2012-12-07,22,97,4483.803500000002
2012-12-07,22,98,280.8596000000001
2012-12-14,22,1,44898.99359999997
2012-12-14,22,2,60546.78879999992
2012-12-14,22,3,11445.798499999997
2012-12-14,22,4,34034.65649999998
2012-12-14,22,5,52048.25820000002
