Store_Dept_Date,Weekly_Sales
24_40_2013-03-22,44866.199400000005
24_41_2013-03-22,1903.6210000000005
24_42_2013-03-22,5213.035000000002
24_44_2013-03-22,4220.165699999999
24_46_2013-03-22,16375.1198
24_49_2013-03-22,5697.6586
24_50_2013-03-22,1204.045
24_52_2013-03-22,1369.3874000000003
24_54_2013-03-22,37.06680000000003
24_55_2013-03-22,13248.5642
24_56_2013-03-22,5137.423100000003
24_58_2013-03-22,2307.69
24_59_2013-03-22,302.52019999999993
24_60_2013-03-22,141.14800000000002
24_67_2013-03-22,8953.9315
24_71_2013-03-22,5536.517099999996
24_72_2013-03-22,57110.41460000001
24_74_2013-03-22,12643.762000000004
24_78_2013-03-22,65.90830000000001
24_79_2013-03-22,22182.13770000001
24_80_2013-03-22,26606.199800000006
24_81_2013-03-22,22264.83799999999
24_82_2013-03-22,18020.99850000001
24_83_2013-03-22,4160.685099999999
24_85_2013-03-22,1246.2106999999999
24_87_2013-03-22,24352.366200000004
24_90_2013-03-22,71895.74819999999
24_91_2013-03-22,51153.77340000002
24_92_2013-03-22,100000.0
24_93_2013-03-22,40729.68040000003
24_94_2013-03-22,50507.99639999999
24_95_2013-03-22,83597.17599999996
24_96_2013-03-22,10524.404800000002
24_97_2013-03-22,16658.369199999997
24_98_2013-03-22,9424.926100000004
24_1_2013-03-29,31338.84010000001
24_2_2013-03-29,39292.03399999999
24_3_2013-03-29,9002.1839
24_4_2013-03-29,26197.84750000001
24_5_2013-03-29,23900.710499999994
24_6_2013-03-29,3628.9210999999987
24_7_2013-03-29,22863.47499999999
24_8_2013-03-29,47803.78160000002
24_9_2013-03-29,16945.308899999996
24_10_2013-03-29,23344.132100000003
24_11_2013-03-29,12738.676700000004
24_12_2013-03-29,3618.914499999999
24_13_2013-03-29,27178.043800000003
24_14_2013-03-29,14766.768500000007
24_16_2013-03-29,15939.276600000005
24_17_2013-03-29,12222.662199999999
24_18_2013-03-29,7798.793199999993
24_19_2013-03-29,88.19660000000002
24_20_2013-03-29,5066.733200000005
24_21_2013-03-29,5424.2172
24_22_2013-03-29,10190.041700000003
24_23_2013-03-29,21572.760399999992
24_24_2013-03-29,4734.880499999999
24_25_2013-03-29,8862.180699999999
24_26_2013-03-29,7702.938699999996
24_27_2013-03-29,1663.8212999999998
24_28_2013-03-29,667.2768999999998
24_29_2013-03-29,4567.870499999996
24_30_2013-03-29,3957.7505000000024
24_31_2013-03-29,1643.2572000000007
24_32_2013-03-29,5608.2224
24_33_2013-03-29,5483.101099999997
24_34_2013-03-29,13044.171500000008
24_35_2013-03-29,2777.6450000000013
24_36_2013-03-29,1939.1458000000002
24_37_2013-03-29,2906.9494000000013
24_38_2013-03-29,63448.66650000002
24_40_2013-03-29,47945.224799999974
24_41_2013-03-29,1728.5488000000007
24_42_2013-03-29,5900.8008
24_44_2013-03-29,4396.996999999999
24_46_2013-03-29,16630.896600000007
24_49_2013-03-29,5632.803699999997
24_52_2013-03-29,1422.7607000000003
24_55_2013-03-29,12810.9394
24_56_2013-03-29,5726.022000000002
24_58_2013-03-29,1846.2054999999998
24_59_2013-03-29,291.9559999999998
24_60_2013-03-29,117.27799999999999
24_67_2013-03-29,9148.0301
24_71_2013-03-29,5577.438099999999
24_72_2013-03-29,52206.197200000024
24_74_2013-03-29,13229.538299999998
24_79_2013-03-29,21347.998999999996
24_80_2013-03-29,27112.212000000003
24_81_2013-03-29,22333.235099999987
24_82_2013-03-29,17325.8929
24_83_2013-03-29,3999.7736
24_85_2013-03-29,1338.5618999999995
24_87_2013-03-29,25882.804700000015
24_90_2013-03-29,70797.677
24_91_2013-03-29,48740.41370000002
24_92_2013-03-29,99844.76890000001
24_93_2013-03-29,39970.13900000005
24_94_2013-03-29,50544.48010000001
24_95_2013-03-29,81500.08300000004
24_96_2013-03-29,10448.790000000003
24_97_2013-03-29,16626.14979999999
24_98_2013-03-29,9447.1071
24_99_2013-03-29,481.7537
24_1_2013-04-05,57139.407100000026
24_2_2013-04-05,39206.77420000001
24_3_2013-04-05,8563.0526
24_4_2013-04-05,28900.07000000003
24_5_2013-04-05,26629.0425
24_6_2013-04-05,3467.631399999997
24_7_2013-04-05,26323.956099999996
24_8_2013-04-05,50004.2581
24_9_2013-04-05,20636.6094
24_10_2013-04-05,23526.254199999985
24_11_2013-04-05,12119.709000000004
24_12_2013-04-05,3701.600199999999
24_13_2013-04-05,28316.89459999999
24_14_2013-04-05,15698.875699999999
24_16_2013-04-05,22909.9717
24_17_2013-04-05,12881.343599999998
24_18_2013-04-05,17812.4072
24_19_2013-04-05,77.83940000000004
24_20_2013-04-05,4924.089199999999
24_21_2013-04-05,5624.507399999995
24_22_2013-04-05,10153.755500000001
24_23_2013-04-05,23086.05859999999
24_24_2013-04-05,4419.227099999999
24_25_2013-04-05,10999.757200000002
24_26_2013-04-05,7571.908500000003
24_27_2013-04-05,1821.6605999999986
24_28_2013-04-05,652.1268999999998
24_29_2013-04-05,4779.059299999999
24_30_2013-04-05,3643.2673999999993
24_31_2013-04-05,1372.6697
24_32_2013-04-05,5615.021700000005
24_33_2013-04-05,5103.015599999999
24_34_2013-04-05,13039.869499999995
24_35_2013-04-05,3227.9629999999975
24_36_2013-04-05,2252.1180000000004
24_37_2013-04-05,2789.5807
24_38_2013-04-05,61563.93009999997
24_40_2013-04-05,47851.92350000001
24_41_2013-04-05,1767.2502000000002
24_42_2013-04-05,6024.2065
24_44_2013-04-05,4419.225400000002
24_46_2013-04-05,16250.429799999993
24_49_2013-04-05,5093.196999999998
24_50_2013-04-05,1223.165
24_52_2013-04-05,1196.5287999999996
24_54_2013-04-05,44.55720000000004
24_55_2013-04-05,12916.872799999996
24_56_2013-04-05,11330.187000000007
24_58_2013-04-05,2546.72
24_59_2013-04-05,297.62769999999983
24_60_2013-04-05,131.18800000000002
24_67_2013-04-05,11109.6303
24_71_2013-04-05,4766.0815999999995
24_72_2013-04-05,56145.70569999999
24_74_2013-04-05,13398.6016
24_79_2013-04-05,22328.26789999999
24_80_2013-04-05,29194.263500000012
24_81_2013-04-05,24436.428499999987
24_82_2013-04-05,16684.155500000008
24_83_2013-04-05,4578.171399999996
24_85_2013-04-05,1124.3638
24_87_2013-04-05,28131.285699999997
24_90_2013-04-05,78664.58120000004
24_91_2013-04-05,59589.40989999999
24_92_2013-04-05,100000.0
24_93_2013-04-05,41767.5275
24_94_2013-04-05,55219.30709999999
24_95_2013-04-05,92340.39920000004
24_96_2013-04-05,10582.743800000002
24_97_2013-04-05,19183.848699999988
24_98_2013-04-05,9804.243700000005
24_99_2013-04-05,393.69589999999994
24_1_2013-04-12,45317.623999999996
24_2_2013-04-12,38778.1082
24_3_2013-04-12,8208.750699999997
24_4_2013-04-12,27175.921199999997
24_5_2013-04-12,27467.4448
24_6_2013-04-12,3792.881899999999
24_7_2013-04-12,24332.860900000003
24_8_2013-04-12,48001.62690000001
24_9_2013-04-12,26215.9201
24_10_2013-04-12,26221.171199999986
24_11_2013-04-12,11370.114099999999
24_12_2013-04-12,4742.574700000001
24_13_2013-04-12,28035.02340000001
24_14_2013-04-12,15367.291600000004
24_16_2013-04-12,29764.407399999996
24_17_2013-04-12,12142.099999999999
24_18_2013-04-12,12716.457200000003
24_19_2013-04-12,65.57730000000004
24_20_2013-04-12,5330.602199999998
24_21_2013-04-12,5767.8458999999975
24_22_2013-04-12,10128.154899999992
24_23_2013-04-12,25908.600499999993
24_24_2013-04-12,4947.298000000002
24_25_2013-04-12,10869.438800000002
24_26_2013-04-12,7585.961000000007
24_27_2013-04-12,1799.8558999999982
24_28_2013-04-12,663.8892999999996
24_29_2013-04-12,4771.563499999998
24_30_2013-04-12,4009.7368
24_31_2013-04-12,1320.1829000000005
24_32_2013-04-12,5831.943400000003
24_33_2013-04-12,5316.7043
24_34_2013-04-12,16121.346600000006
24_35_2013-04-12,3321.6215
24_36_2013-04-12,2027.2033000000008
24_37_2013-04-12,2928.371399999998
24_38_2013-04-12,59215.73580000002
24_40_2013-04-12,46801.58599999998
24_41_2013-04-12,1568.7480999999993
24_42_2013-04-12,6742.315999999999
24_44_2013-04-12,4406.463300000001
24_46_2013-04-12,16147.095099999988
24_49_2013-04-12,5441.472800000001
24_50_2013-04-12,1132.815
24_52_2013-04-12,1323.1631999999995
24_54_2013-04-12,33.74200000000003
24_55_2013-04-12,12859.491899999999
24_56_2013-04-12,10452.039199999992
24_58_2013-04-12,1921.27
24_59_2013-04-12,233.82359999999986
24_60_2013-04-12,127.308
24_67_2013-04-12,10233.301999999994
24_71_2013-04-12,4557.6369
24_72_2013-04-12,51346.88119999999
24_74_2013-04-12,13947.175900000004
24_79_2013-04-12,21533.021399999998
24_80_2013-04-12,28410.448100000005
24_81_2013-04-12,25110.045799999985
24_82_2013-04-12,17050.291299999997
24_83_2013-04-12,4917.367800000002
24_85_2013-04-12,1209.8447999999999
24_87_2013-04-12,24356.77780000001
24_90_2013-04-12,76238.86840000005
24_91_2013-04-12,57769.41020000001
24_92_2013-04-12,99988.0967
24_93_2013-04-12,41286.19979999999
24_94_2013-04-12,54437.559399999984
24_95_2013-04-12,92244.18759999995
24_96_2013-04-12,11434.1858
24_97_2013-04-12,19104.14619999999
24_98_2013-04-12,10240.012900000003
24_99_2013-04-12,58.6238
24_1_2013-04-19,19195.485800000002
24_2_2013-04-19,38265.370600000024
24_3_2013-04-19,7901.683500000002
24_4_2013-04-19,26749.454699999984
24_5_2013-04-19,24407.197699999997
24_6_2013-04-19,3907.5519999999988
24_7_2013-04-19,21561.198800000016
24_8_2013-04-19,47877.70510000003
24_9_2013-04-19,25163.972300000005
24_10_2013-04-19,26996.249300000003
24_11_2013-04-19,11411.032300000003
24_12_2013-04-19,4644.413999999999
24_13_2013-04-19,27926.626699999993
24_14_2013-04-19,16042.3397
24_16_2013-04-19,32643.45239999998
24_17_2013-04-19,12428.242699999997
24_18_2013-04-19,1622.1550999999997
24_19_2013-04-19,71.12440000000007
24_20_2013-04-19,4965.939700000002
24_21_2013-04-19,5201.428399999997
24_22_2013-04-19,9889.479800000001
24_23_2013-04-19,25518.84689999999
24_24_2013-04-19,4916.751700000004
24_25_2013-04-19,11471.8719
24_26_2013-04-19,7467.8041
24_27_2013-04-19,1667.5520999999994
24_28_2013-04-19,684.3193000000001
24_29_2013-04-19,4756.667699999998
24_30_2013-04-19,4070.0172
24_31_2013-04-19,1477.1667999999997
24_32_2013-04-19,5305.889100000001
24_33_2013-04-19,4945.5455
24_34_2013-04-19,17021.7009
24_35_2013-04-19,3598.8894999999993
24_36_2013-04-19,1575.2479
24_37_2013-04-19,2922.0600999999997
24_38_2013-04-19,58274.9665
24_40_2013-04-19,45628.528900000005
24_41_2013-04-19,1640.3479
24_42_2013-04-19,6535.5459999999985
24_44_2013-04-19,4341.2991
24_46_2013-04-19,15828.390399999997
24_49_2013-04-19,5610.206199999998
24_50_2013-04-19,1203.14
24_52_2013-04-19,1510.2302000000002
24_54_2013-04-19,39.60060000000006
24_55_2013-04-19,10846.5125
24_56_2013-04-19,10343.640499999996
24_58_2013-04-19,2353.76
24_59_2013-04-19,269.6299999999998
24_60_2013-04-19,124.80399999999996
24_67_2013-04-19,9725.48049999999
24_71_2013-04-19,4539.444200000001
24_72_2013-04-19,51293.14440000002
24_74_2013-04-19,13766.3936
24_79_2013-04-19,21283.56369999999
24_80_2013-04-19,27553.760700000003
24_81_2013-04-19,23448.815399999996
24_82_2013-04-19,16715.3252
24_83_2013-04-19,3960.239399999999
24_85_2013-04-19,1397.5856999999999
24_87_2013-04-19,22873.417000000016
24_90_2013-04-19,69487.31339999996
24_91_2013-04-19,50005.831400000025
24_92_2013-04-19,99986.9724
24_93_2013-04-19,35921.6141
24_94_2013-04-19,53830.51689999999
24_95_2013-04-19,86205.90820000002
24_96_2013-04-19,12122.058199999998
24_97_2013-04-19,16847.2492
24_98_2013-04-19,10022.658100000004
24_99_2013-04-19,37.30980000000003
24_1_2013-04-26,21148.030699999992
24_2_2013-04-26,37498.989499999996
24_3_2013-04-26,7700.566499999998
24_4_2013-04-26,26372.626100000005
24_5_2013-04-26,24113.284400000008
24_6_2013-04-26,3796.0962000000004
24_7_2013-04-26,24826.993699999995
24_8_2013-04-26,47112.791600000004
24_9_2013-04-26,24230.7473
24_10_2013-04-26,27041.7163
24_11_2013-04-26,11569.115199999995
24_12_2013-04-26,4466.6676000000025
24_13_2013-04-26,27593.152799999996
24_14_2013-04-26,14948.467100000007
24_16_2013-04-26,29296.357500000006
24_17_2013-04-26,11918.4306
24_18_2013-04-26,318.6795
24_19_2013-04-26,81.76020000000003
24_20_2013-04-26,4442.3429
24_21_2013-04-26,5030.341599999999
24_22_2013-04-26,9811.6844
24_23_2013-04-26,25441.615899999993
24_24_2013-04-26,4907.975500000003
24_25_2013-04-26,12041.9188
24_26_2013-04-26,7119.314000000004
24_27_2013-04-26,1682.1669999999992
24_28_2013-04-26,667.4413000000002
24_29_2013-04-26,4751.4146
24_30_2013-04-26,4119.743399999999
24_31_2013-04-26,1538.6079000000004
24_32_2013-04-26,5806.599000000003
24_33_2013-04-26,5746.1098
24_34_2013-04-26,15685.995699999994
24_35_2013-04-26,3177.1146000000003
24_36_2013-04-26,1551.7155000000002
24_37_2013-04-26,2784.694999999998
24_38_2013-04-26,57941.999400000044
24_40_2013-04-26,43728.34490000001
24_41_2013-04-26,1475.7324
24_42_2013-04-26,6160.689500000004
24_44_2013-04-26,4146.464899999997
24_46_2013-04-26,15630.991300000002
24_49_2013-04-26,5330.423999999998
24_50_2013-04-26,1203.91
24_52_2013-04-26,1543.9408000000005
24_54_2013-04-26,27.23550000000002
24_55_2013-04-26,13149.660699999997
24_56_2013-04-26,11784.8052
24_58_2013-04-26,2071.6697
24_59_2013-04-26,242.9895999999999
24_60_2013-04-26,128.72199999999995
24_67_2013-04-26,9988.213599999995
24_71_2013-04-26,4843.4865
24_72_2013-04-26,50454.9878
24_74_2013-04-26,13298.272300000004
24_79_2013-04-26,21013.079999999994
24_80_2013-04-26,26898.674200000012
24_81_2013-04-26,23067.1319
24_82_2013-04-26,16791.238999999998
24_83_2013-04-26,3947.984099999999
24_85_2013-04-26,1438.3957999999998
24_87_2013-04-26,23013.36390000001
24_90_2013-04-26,69505.89299999998
24_91_2013-04-26,49034.89310000002
24_92_2013-04-26,100000.0
24_93_2013-04-26,34429.11560000001
24_94_2013-04-26,50974.09840000004
24_95_2013-04-26,83673.64899999996
24_96_2013-04-26,11529.485499999995
24_97_2013-04-26,16148.784899999997
24_98_2013-04-26,9761.826800000003
24_99_2013-04-26,101.40780000000007
24_1_2013-05-03,16155.033900000002
24_2_2013-05-03,39592.84769999999
24_3_2013-05-03,7898.565399999998
24_4_2013-05-03,28985.505799999995
24_5_2013-05-03,20917.03960000001
24_6_2013-05-03,4061.6666999999975
24_7_2013-05-03,28939.01060000001
24_8_2013-05-03,50650.3022
24_9_2013-05-03,26945.4746
24_10_2013-05-03,28533.946900000014
24_11_2013-05-03,13161.307399999996
24_12_2013-05-03,4786.759600000001
24_13_2013-05-03,29231.35109999999
24_14_2013-05-03,16547.395899999992
24_16_2013-05-03,46542.7676
24_17_2013-05-03,12265.364800000003
24_18_2013-05-03,77.1379
24_20_2013-05-03,5257.868299999999
24_21_2013-05-03,5599.686500000002
24_22_2013-05-03,10783.595999999996
24_23_2013-05-03,28372.96250000001
24_24_2013-05-03,5334.490200000001
24_25_2013-05-03,12932.699400000001
24_26_2013-05-03,6838.456299999996
24_27_2013-05-03,1671.3431999999984
24_28_2013-05-03,535.9172000000001
24_29_2013-05-03,5016.436799999999
24_30_2013-05-03,4420.597500000003
24_31_2013-05-03,1446.783
24_32_2013-05-03,5897.1593
24_33_2013-05-03,5196.5661
24_34_2013-05-03,19845.732499999987
24_35_2013-05-03,4344.98
24_36_2013-05-03,2275.636699999999
24_37_2013-05-03,2632.1872999999987
24_38_2013-05-03,60474.33440000002
24_40_2013-05-03,48337.141500000005
24_41_2013-05-03,1692.3916000000004
24_42_2013-05-03,6649.651
24_44_2013-05-03,4350.759499999999
24_46_2013-05-03,16455.70129999999
24_49_2013-05-03,5112.060599999998
24_50_2013-05-03,1322.375
24_52_2013-05-03,1538.1099000000002
24_55_2013-05-03,9375.584400000005
24_56_2013-05-03,21655.89530000002
24_58_2013-05-03,2262.57
24_59_2013-05-03,177.1364999999999
24_60_2013-05-03,107.55999999999996
24_67_2013-05-03,15910.223899999999
24_71_2013-05-03,5094.131000000001
24_72_2013-05-03,47915.293399999995
24_74_2013-05-03,14002.854600000002
24_79_2013-05-03,21591.92759999999
24_80_2013-05-03,29396.21290000001
24_81_2013-05-03,25326.188199999997
24_82_2013-05-03,16765.074199999995
24_83_2013-05-03,3991.9316000000017
24_85_2013-05-03,1401.6634000000004
24_87_2013-05-03,29472.646599999993
24_90_2013-05-03,75206.44520000002
24_91_2013-05-03,52959.19319999997
24_92_2013-05-03,100000.0
24_93_2013-05-03,41703.658200000005
24_94_2013-05-03,57550.46599999999
24_95_2013-05-03,91250.96279999998
24_96_2013-05-03,12544.792199999993
24_97_2013-05-03,19646.223100000007
24_98_2013-05-03,9730.076399999996
24_99_2013-05-03,147.89870000000002
24_1_2013-05-10,14988.6553
24_2_2013-05-10,39352.585400000025
24_3_2013-05-10,7844.431499999998
24_4_2013-05-10,28290.02539999999
24_5_2013-05-10,20787.278700000017
24_6_2013-05-10,4422.816899999998
24_7_2013-05-10,24477.906500000005
24_8_2013-05-10,48662.858
24_9_2013-05-10,25811.0774
24_10_2013-05-10,27987.1454
24_11_2013-05-10,12888.923899999996
24_12_2013-05-10,5138.262100000001
24_13_2013-05-10,28747.235800000002
24_14_2013-05-10,15475.671099999994
24_16_2013-05-10,42228.652899999994
24_17_2013-05-10,12086.148500000001
24_18_2013-05-10,12.922400000000003
24_19_2013-05-10,77.81950000000002
24_20_2013-05-10,5115.09
24_21_2013-05-10,5575.753100000002
24_22_2013-05-10,10254.687999999996
24_23_2013-05-10,27333.736
24_24_2013-05-10,4956.309300000003
24_25_2013-05-10,12587.463499999994
24_26_2013-05-10,6810.533100000001
24_27_2013-05-10,1652.0731000000003
24_28_2013-05-10,560.2885000000003
24_29_2013-05-10,4852.330899999998
24_30_2013-05-10,4365.445200000004
24_31_2013-05-10,1559.6717999999998
24_32_2013-05-10,5608.725199999998
24_33_2013-05-10,5059.002300000002
24_34_2013-05-10,18280.187599999983
24_35_2013-05-10,3921.7868999999987
24_36_2013-05-10,1819.0199000000002
24_37_2013-05-10,2925.6442999999977
24_38_2013-05-10,58059.1846
24_40_2013-05-10,46582.46349999998
24_41_2013-05-10,1561.7102000000002
24_42_2013-05-10,6546.399399999999
24_44_2013-05-10,4454.829300000001
24_46_2013-05-10,16133.351000000006
24_49_2013-05-10,5637.237499999999
24_50_2013-05-10,1249.215
24_52_2013-05-10,1551.6171000000002
24_54_2013-05-10,27.31630000000002
24_55_2013-05-10,9005.808800000008
24_56_2013-05-10,24503.462300000003
24_58_2013-05-10,1786.6997000000001
24_59_2013-05-10,224.52520000000007
24_60_2013-05-10,106.90199999999997
24_67_2013-05-10,21882.912599999992
24_71_2013-05-10,4682.316699999999
24_72_2013-05-10,45185.58159999999
24_74_2013-05-10,13498.976900000001
24_79_2013-05-10,21556.78629999999
24_80_2013-05-10,29408.8974
24_81_2013-05-10,25668.286399999986
24_82_2013-05-10,17102.92089999999
24_83_2013-05-10,4627.312599999998
24_85_2013-05-10,1425.7754
24_87_2013-05-10,26443.185399999988
24_90_2013-05-10,76509.90399999994
24_91_2013-05-10,57572.73400000006
24_92_2013-05-10,100000.0
24_93_2013-05-10,41402.70689999998
24_94_2013-05-10,58931.65979999993
24_95_2013-05-10,95827.84900000002
24_96_2013-05-10,12606.855899999993
24_97_2013-05-10,20318.67320000001
24_98_2013-05-10,10333.5786
24_99_2013-05-10,80.81000000000003
24_1_2013-05-17,14870.708300000008
24_2_2013-05-17,38296.43020000001
24_3_2013-05-17,7622.2169
24_4_2013-05-17,27567.0462
24_5_2013-05-17,21839.516100000008
24_6_2013-05-17,4114.878499999999
24_7_2013-05-17,22911.59640000001
24_8_2013-05-17,47057.73710000002
24_9_2013-05-17,24646.242999999995
24_10_2013-05-17,27439.299700000007
24_11_2013-05-17,12315.5016
24_12_2013-05-17,4986.5518
24_13_2013-05-17,28041.17000000001
24_14_2013-05-17,15544.979099999997
24_16_2013-05-17,41623.53450000001
24_17_2013-05-17,12241.291399999996
24_18_2013-05-17,12.585599999999994
24_19_2013-05-17,74.63310000000001
24_20_2013-05-17,5341.7628
24_21_2013-05-17,5502.3885
24_22_2013-05-17,10358.042100000002
24_23_2013-05-17,27965.703399999984
24_24_2013-05-17,4821.027600000001
24_25_2013-05-17,11934.925399999996
24_26_2013-05-17,6914.3465000000015
24_27_2013-05-17,1745.3887999999986
24_28_2013-05-17,570.6542
24_29_2013-05-17,4672.7181
24_30_2013-05-17,4175.0185
24_31_2013-05-17,1557.7092999999993
24_32_2013-05-17,5520.562999999999
24_33_2013-05-17,5217.898300000002
24_34_2013-05-17,17514.166999999994
24_35_2013-05-17,3851.8302000000026
24_36_2013-05-17,1861.3939
24_37_2013-05-17,2915.047099999999
24_38_2013-05-17,58011.6098
24_40_2013-05-17,45386.4648
24_41_2013-05-17,1601.1105000000002
24_42_2013-05-17,6566.549099999999
24_44_2013-05-17,4599.536900000002
24_46_2013-05-17,15720.9529
24_49_2013-05-17,5527.4653
24_50_2013-05-17,1276.025
24_52_2013-05-17,1523.4697000000008
24_54_2013-05-17,27.937600000000025
24_55_2013-05-17,9331.631000000003
24_56_2013-05-17,23971.183399999994
24_58_2013-05-17,1897.71
24_59_2013-05-17,184.52069999999995
24_60_2013-05-17,116.80000000000004
24_67_2013-05-17,22103.044899999994
24_71_2013-05-17,4916.3604
24_72_2013-05-17,48016.96799999997
24_74_2013-05-17,13313.160400000008
24_79_2013-05-17,20573.39059999999
24_80_2013-05-17,27980.990700000013
24_81_2013-05-17,23544.260099999992
24_82_2013-05-17,17248.3629
24_83_2013-05-17,3952.0431
24_85_2013-05-17,1701.8227
24_87_2013-05-17,22937.667000000012
24_90_2013-05-17,69381.0873
24_91_2013-05-17,49237.36149999998
24_92_2013-05-17,99976.27920000002
24_93_2013-05-17,35895.08200000001
24_94_2013-05-17,57842.89969999997
24_95_2013-05-17,85865.2164
24_96_2013-05-17,12066.647399999993
24_97_2013-05-17,17225.341699999986
24_98_2013-05-17,9997.832900000007
24_99_2013-05-17,35.88880000000002
24_1_2013-05-24,14010.172900000007
24_2_2013-05-24,39464.50479999999
24_3_2013-05-24,8730.437899999992
24_4_2013-05-24,29596.2559
24_5_2013-05-24,19303.6496
24_6_2013-05-24,3865.0820999999983
24_7_2013-05-24,27231.816999999974
24_8_2013-05-24,48028.77750000002
24_9_2013-05-24,27999.1858
24_10_2013-05-24,28121.13800000002
24_11_2013-05-24,18802.5463
24_12_2013-05-24,5268.652699999997
24_13_2013-05-24,29196.37990000002
24_14_2013-05-24,15592.824200000005
24_16_2013-05-24,53724.101800000004
24_17_2013-05-24,11629.003299999991
24_18_2013-05-24,19.891199999999998
24_19_2013-05-24,69.84819999999998
24_20_2013-05-24,5043.177700000003
24_21_2013-05-24,5245.185100000002
24_22_2013-05-24,10532.957900000003
24_23_2013-05-24,31909.437800000007
24_24_2013-05-24,5037.730999999999
24_25_2013-05-24,12529.695599999995
24_26_2013-05-24,6796.239000000001
24_27_2013-05-24,1562.7187999999992
24_28_2013-05-24,617.6317999999993
24_29_2013-05-24,4855.572799999998
24_30_2013-05-24,4221.413999999999
24_31_2013-05-24,1698.150099999999
24_32_2013-05-24,6093.656599999999
24_33_2013-05-24,5753.353699999998
24_34_2013-05-24,20742.086799999997
24_35_2013-05-24,4723.241599999999
24_36_2013-05-24,3293.4404999999997
24_37_2013-05-24,2841.1893000000005
24_38_2013-05-24,58859.027500000026
24_40_2013-05-24,47194.470299999986
24_41_2013-05-24,1769.0199000000011
24_42_2013-05-24,6483.268000000002
24_44_2013-05-24,4428.3742
24_46_2013-05-24,17513.649400000017
24_49_2013-05-24,5324.067000000001
24_50_2013-05-24,1284.42
24_52_2013-05-24,1469.0956000000003
24_54_2013-05-24,35.37530000000002
24_55_2013-05-24,8736.069400000004
24_56_2013-05-24,21911.9992
24_58_2013-05-24,2574.8797
24_59_2013-05-24,198.62859999999998
24_60_2013-05-24,110.94200000000001
24_67_2013-05-24,12982.285799999998
24_71_2013-05-24,4783.390999999998
24_72_2013-05-24,43259.27429999997
24_74_2013-05-24,13316.676199999996
24_79_2013-05-24,20592.276599999997
24_80_2013-05-24,28576.55300000001
24_81_2013-05-24,25550.04400000003
24_82_2013-05-24,16909.58560000001
24_83_2013-05-24,3825.9154
24_85_2013-05-24,1773.5568999999991
24_87_2013-05-24,25103.000500000002
24_90_2013-05-24,69159.97389999995
24_91_2013-05-24,46643.6477
24_92_2013-05-24,100000.0
24_93_2013-05-24,38879.30710000002
24_94_2013-05-24,58875.166500000014
24_95_2013-05-24,93706.77040000001
24_96_2013-05-24,15634.094999999987
24_97_2013-05-24,19073.247
24_98_2013-05-24,9993.915000000003
24_99_2013-05-24,88.27450000000007
24_1_2013-05-31,15460.8293
24_2_2013-05-31,38272.7876
24_3_2013-05-31,8147.273399999996
24_4_2013-05-31,28099.154600000013
24_5_2013-05-31,20035.293899999986
24_6_2013-05-31,4150.196999999999
24_7_2013-05-31,25244.531999999992
24_8_2013-05-31,46651.02340000004
24_9_2013-05-31,25880.7599
24_10_2013-05-31,27967.29620000002
24_11_2013-05-31,16026.2126
24_12_2013-05-31,4966.526799999998
24_13_2013-05-31,28345.881500000014
24_14_2013-05-31,15002.890300000001
24_16_2013-05-31,51786.4832
24_17_2013-05-31,11340.544200000002
24_18_2013-05-31,1249.9887000000012
24_19_2013-05-31,95.58709999999998
24_20_2013-05-31,4882.698400000001
24_21_2013-05-31,5205.987700000001
24_22_2013-05-31,10068.4346
24_23_2013-05-31,29870.66610000001
24_24_2013-05-31,5221.230199999998
24_25_2013-05-31,12648.730000000005
24_26_2013-05-31,7297.278899999999
24_27_2013-05-31,1568.1842
24_28_2013-05-31,601.8554000000003
24_29_2013-05-31,4888.748099999999
24_30_2013-05-31,4230.022500000002
24_31_2013-05-31,1552.1389999999997
24_32_2013-05-31,5764.291699999997
24_33_2013-05-31,5533.269999999999
24_34_2013-05-31,20406.22370000001
24_35_2013-05-31,4528.114199999999
24_36_2013-05-31,2576.6033999999995
24_37_2013-05-31,2901.877199999999
24_38_2013-05-31,58818.49470000001
24_40_2013-05-31,44842.57619999999
24_41_2013-05-31,1924.7076000000004
24_42_2013-05-31,6385.388299999999
24_44_2013-05-31,4580.4823000000015
24_46_2013-05-31,17267.62300000001
24_49_2013-05-31,5151.1264
24_50_2013-05-31,1243.725
24_52_2013-05-31,1476.4107999999999
24_55_2013-05-31,12225.635499999997
24_56_2013-05-31,22190.952799999992
24_58_2013-05-31,2397.0197
24_59_2013-05-31,221.65979999999996
24_60_2013-05-31,109.64800000000002
24_67_2013-05-31,12140.101599999996
24_71_2013-05-31,4999.066600000001
24_72_2013-05-31,45502.65599999998
24_74_2013-05-31,12949.140800000005
24_79_2013-05-31,20694.68109999999
24_80_2013-05-31,27358.415599999997
24_81_2013-05-31,22567.053400000004
24_82_2013-05-31,16472.966699999997
24_83_2013-05-31,3881.166900000002
24_85_2013-05-31,1771.073399999999
24_87_2013-05-31,24203.37200000001
24_90_2013-05-31,69093.46029999998
24_91_2013-05-31,47138.61440000005
24_92_2013-05-31,100000.0
24_93_2013-05-31,41268.85320000003
24_94_2013-05-31,57418.620399999985
24_95_2013-05-31,89999.58389999993
24_96_2013-05-31,13506.218799999988
24_97_2013-05-31,17592.948199999995
24_98_2013-05-31,10255.344200000003
